Brand Name,Reviews,Review Votes,Rating
LG,"I buy few of those phones for some of my friends. Actually I buy one and everybody liked it, so I buy for them few unlocked phones ( I leave in Trinidad). The last phone I buy for my friend, came here locked. I was very upset because the shipment cost me almost 100USD and to send it back it cost me another 100USD shipping + taxes) so I send a ""bad"" review to the supplier. Mr. Jake send me an e-mail stating that it was a mistake and he is willing to make it up for me only to remove the ""bad review"". I, like a truly christian and innocent, thought that he is feeling sorry for the mistake and he will send the money to unlocked the phone ( so he let me understand in his e-mail). Of course since the moment I delete the bad review I never heard about Mr. Jake again. I just want to tell mr. Jake that that was not nice of him especially as a manager of HassleFreeCell. People will not trust you if you do like that.",30,1
LG,"I ordered an Lg Optimus L7 that cost me $179.99 from this seller back in late May 2013. Recently(July 2013) the phone started giving me major problems, the phone can no longer make or receive calls. I contacted Amazon about the issue and they told me to contact this seller. They told me to contact Lg for my warranty, Lg then told me since i had purchased an ""unlocked"" phone they can basically can do nothing for me. I was then told by Lg to reach out to my service provider to sort the issue out. They then told me to contact the manufacture because the phone was now defective. I then called back Amazon who then filed an ""A to Z Claim"". I received an email a few hours later stating that my claim has been denied, the 30 day period was up. I then called amazon asked the person over the phone to look at my account at all the heart-ache i was going through and they told their was nothing they could do for me. I went through amazon.com to buy a phone cost me $179.99 and a few months later the phone is defective. I take care of my phones I never drop them or anything of the sort that would cause the phone to malfunction.Amazon and Wireless Everything will steal your money.",13,1
LG,"The phone is great. Consider something smaller if you have a small hand. Wi-Fi works great, and it works great on T-Mobile.",17,5
LG,It's a basic complete phone for those who don't want to spend a lot of money and to have all the capabilities of a smart phone and the principal feature that is 4g but the VGA resolution is not a good characteristics for ones who are used to HD resolution but it works,11,4
LG,"For the price and feature set, it's hard to find a better positioned mobile device. There is an LG issued firmware update to Android 4.0.4 Ice Cream Sandwich, this does not void your warranty. I updated in 5 minutes using SmartFlash. This makes the interface faster and more intuitive, too many improvements to list. It really breathes new life into the device and leapfrogs many in the market.Battery life is suitable for my usage.Another major consideration was the network bands. In Trinidad and Tobago carriers use 850/1900 bands for voice and data respectively. It's important to note that the black version of this phone does not meet those requirements. Only the white will work.In total it worked out to 1500 TTD including skybox costs.",12,5
LG,"I first bought LG P970H in September 2011. That phone was from Spain or it was exported to Spain, i'm not sure. Its languages were only English and Spanish. It worked very well. The touch screen was very sensitive. The color spectrum was great. I loved it a lot. Unfortunately, it was stolen when I shopped at a shoes store in late March 2012. How miserable I was!Then I had to buy another one. People suggested me buy iphone. But for me, LG P970 was the best. It was light, slim, and had a wide screen. I loved the camera functions too. It was great for people who like taking pictures of themselves. It was really nice for playing video games too.However, this time I bought LG P970 from another seller. The phone was to be sold to Asian markets like China, Indonesia, Korea, and Vietnam, I guess, because the user book has languages of all these countries. I felt something weird this time, and it turned out to be true. The phone operates at a slower rate. The touch screen is not as sensitive as the previous one. Out-of-service condition happens at times.Still, I love Android. It has a lot of free stuffs. For example, I like taking pictures myself and I find Camera Effects and LittlePhoto applications are awesome, much better than Instagram.Anyway, I still recommend this phone to anybody. Just be careful to check its origin first before deciding to purchase. LG P970H from Spain is a suggestion.",10,4
LG,"I've been using my LG 970 Optimus Black for two months now and I simply love it! I bought it unlocked for use in Uruguay, South America. It's light and slim, very comfortable to handle and use, with an awsome display, very clear and bright, even under direct sunlight, and also very responsive to the touch. Very fast on the Internet and mail. It also takes very good pictures with or without flash, with lots of settings to personalize your shots as you wish. I've downloaded many cool applications from the Android Market, most of them free or with very low cost. The only thing I'm not completely satisfied with is battery life. With a moderate use of Internet, WiFi and 3G on only during the day, it lasts less than a day. However, after installing Juicedefender Ultimate from the Android Market, it now lasts aproximately a day and a half ... not that bad. But its excellent performance and sound quality greatly compensate for this drawback.January 9, 2012.After 5 months of use, I've kind of fallen out of love with it... well, not completely, but it's not my prince charming any more... I've had a serious event of denial to reboot after running out of battery, and had to take it to the service where the only option was to make a hard reset, thus losing all my personal settings and downloads, luckily not my pictures which were stored in the mini card! I read a blog on this rebooting issue, and apparently it happens frequently with this model, also when you try to block the display with the on/off button. I'm very attentive now to the battery level and have downloaded a blocking-display application, so that I don't have to use the power button to do it. This has worked so far.March 5, 2012.2 months having past since my last review, I must say that I've run out of battery three or four times, and also had to turn off the phone because it had frozen, and I had no problem whatsoever upon turning it back on. I made sure each time to wait some minutes before turning it on after turning it off or starting the battery charge, perhaps that made the difference. In summary: I'm very happy with my LG 970 again!",30,5
LG,"I have to update my review - this is the slowest piece of junk I've ever had. It freezes all the times, takes about 10 secs to open any app, keyboard app (when I'm trying to type a text) stops working at least once a day. Do yourself a favor and don't buy this phone. It's trash.When I first got the phone I was very pleased with it - nice design, great bright display.First problem I ran into in texting - it's pretty bad, keys are non-responsive, I usually had to touch the space 3-4 times before it works. Very frustrating. Scrolling down when browsing is really bad too - it either doesnt scroll at all, or scrolls way too much. Even more frustrating. And the worst thing is battery. I don't expect it to last for days, but it won't even last half a day. And I don't use it much at all. Recently it started dying overnight. I would go to bed when it's fully charged, wake up in the morning and it's at 30%. Seriously? I don't have a data plan, tried switching of Wi-fi, nothing helps. I checked the battery use - 50% Mobile Standby, 49% - Mobile Idle. WOW! I have no idea what's going on, but it's unacceptable. I really wish I chose a differnet phone. Can't believe it has great reviews.Would like to improve my review - the battery issue has disappeared on itself, now it lasts for a couple of days. Not sure why it was so bad when I first got it, but glad it's fine now. It's still a little slow at times, which is frustrating, but I don't expect much from a phone in this price range.",13,2
LG,"I ordered the LG Optimus 2x,?ˇLG P990EUBR Optimus 2X Android Smartphone with 8 MP Camera, Touchscreen, Dual Core Processor and Wi-Fi - No Warranty - Dark Brown?ˇbut I got T-Mobile G2x. The phone came with no cable to connect to my computer. Another phone than I expected. I contacted the seller via e-mail, hoping that it is a mistake. I have not received any response. I think the seller of bad faith, be careful. Thanks Amazon for offering me the opportunity to express my views about seller.",11,2
LG,"PROS: Speedy Delivery. Unlocked/Sim supported. Included basic supported material.CONS: Will require USB cord purchase and knowledge of converting ringtones. Does not support 3G Network. All picture messages/voice messages will be required to be downloaded in your gmail account instead of being downloaded automatically(so if you lack internet connection on your data plan, forget it).FM radio Instructions or logo/app unavailable. Oh yeah, it is not actually black.Summary: If you have very little knowledge of cell phones and just wish to make/receive calls and basic supported texts, this may be a useful phone for you. But if you're the kind of user that expects all media files recieved to be immediately viewed upon opening, a variety of ringtones or supplied ones to be assigned individually and converted in factory, fm radio, a USB cord provided and an easy to use interface...Wait till your uprgrade or dish out the extra fundage for a more compatible phone to your liking.",59,3
LG,"I purchased this phone July 2011 as a replacement phone for my teen daughter. She absolutely loves it. She is very pleased with it. She loves the touch screen. she wishes that it had a better variety of ringtones but this doesn't interfere with the function of the phone. The only down fall is it didn't come with a instruction booklet or an earpiece, because she like to talk and put the phone in her pocket so she doesn't have to hold it and this is why the earpiece would be very handy. I wanted to purchase another one for myself but according to my daughter, its not cool for mom and daughter too have the same phone in the same color...maybe if it was in another color.",12,4
LG,"This is good phone, not great. Does what I need until my contract is up and I can switch to a smartphone. The web browser is weird every time you go to a web page the font shrinks to 40%, and you have to zoom out on every page not matter what you set the previous page to. All in all it's a good phone for replacement use or a second phone.",18,4
LG,"Hours on the phone with Sprint, to find out the ESN is invalid and the phone cannot be programmed, followed by hours on the phone with Just Cellular to reach a rude customer service representative who talked so fast you couldn't understand her. No one should order from this company. Ever.",21,1
LG,Do not order this phone if u don't want a contract. If u call Verizon Wireless they will advise u that none of their 4G phones can be activated without a contact. Ordered and had to send it back but got a refund minus 15%.,11,1
LG,"I bought this phone to replace my wife's Verizon contract phone which died one month after expiration of the warranty, which is eleven months before the end of the contract period. The price through Amazon was half of what Verizon wanted to replace the phone. Overall, the Spectrum is a nice smartphone. The size is a good balance of good viewing vs compactness. The display is crisp and I have not had any problems running any Android apps. The only issues that I have with the phone is sometimes the menu is a little obtuse and the premature demise of the Spectrum phone which prompted this purchase. However, the predecessor phone was not truly dead; it just had ""issues"". And my Spectrum, purchased at the same time as my wife's Spectrum contract phone is still running.",24,4
LG,"i love the 3D thing but then i need to get used to it first. i love the speed and the package itself, having 8GB of internal memory, + the 8GB SD card included in every package, the 5MP in the dual cam.. very good quality in an affordable price and because of that i bought 2 phones. :)",14,5
LG,"I don't know why people are giving this phone such negative reviews because for me even though I bought it used its still the best bang for your buck. I love the size of the screen, the smoothness and responsiveness of the interface, I definitely appreciate the 3D feature and how things ""pop"" out of the screen at you. At this rate I definitely plan on keeping this phone for a LONG time!",16,5
LG,"The LG V10 exceeds my expectations! I had read all these reviews complaining about the battery and playing down some of its better qualities; I seriously considered the Samsung Galaxy Note 7... But when they announced the features and the *gasp* price!!! There's no WAY I'm spending $850 for a relatively modest upgrade with no way to change out a battery that you KNOW will eventually become useless! So, in the end, the 64 gigabytes of internal storage, the micro SD card slot to increase that capacity, the excellent quality camera for both stills and videos, as well as the much more reasonable price of the LG V10 won me over! And now that I've used it for several days, I'm even more impressed with its multitude of useful features - the multiple ways of opening the phone, the speed of the programs, the outstanding photo editing, the quick access to a manual note app - all are really impressing me! And even though I was initially hesitant about getting a large phablet, I'm really finding myself loving it! I don't try to keep it in my pocket; instead I carry it in a very small crossbody bag. Oh, and incidentally, I got this as a factory refurbished model and I paid only $300! It has an admittedly brief warranty, so if this ends up disappointing me, I'll come back to add to this review.",11,5
LG,"The price of this device has dropped substantially since launch. Originally I would have never even thought of recommending this glorified g4, but now at the lowered price it is the perfect utilitarian phone.Display:The display is vibrant, brighter than most amoled panels, and gets darker than any other LCD. The black levels are better than most LCDs but not great compared to an amoled. The secondary display produces noticeable blacklight bleeding which is a bummer but liveable. My unit had a very accurate white balance unlike most that have a noticeable blue tint, I don't know if it is just my unit or if lg updated the display calibration with marshmallow.Performance and ui:Performance is great, lg's user interface was once known to stutter like touchwiz, but now it performs just like you would expect from any proper flagship. I never experience dropped frames and the whole UI is always running at a stable 60 fps. The fingerprint scanner is fast, but the first try fails pretty often. The ram management is good but the android system itself consumes more ram than a nexus due to the heavy skin.Camera:The great manual features really show that lg has matured and is starting to implement their own unique features. It records 4k at a bitrate higher than any other phone at the moment and the automatic mode does an amazing job of showing accurate colors, even when recording under artificial light. One area that can improve is low light performance.Audio:The lg v10 is a huge step up from the g4 in terms of audio quality. The separate ess sabre DAC chip and opamp show big changes from the g4's mediocre audio quality. The amp is powerful enough to drive even the most demanding headphones like the akg q701 easily, and the DAC removes some of the hissing commonly produced by integrated snapdragon DACs while making the music sound a bit fuller in tone. Even though the speaker is only a mono bottom facing speaker, it is pretty decent sounding and incredibly loud. Makes my HTC one m8 speakers sound quiet in comparison.Battery life:The only area that prevents this phone from being perfect in my opinion. I get around 3 and a half hours of screen on time with heavy use, 4 hours max. This is not a problem if you have a spare battery but it still is not an excuse for why the much larger lg v10 has the same battery capacity as the lg g4, lg g3, and the lg g2",24,4
LG,"The LG V10 was LG's flagship device of last year which in my opinion was extremely underrated at the time of release. Sporting a Snapdragon 808 processor, four gigabytes or ram, a large 5.7"" QHD display with a smaller secondary display, and of course two front-facing cameras, and a 16 mega-pixel back camera with an F1.8 aperture and you're left with a very impressive device to say the least. LG opted for the Snapdragon 808 processor due to Qualcomms latest SOC having horrible over-heating problems at the time in most devices that it was used in. While not the latest and greatest processor available at the time, the Snapdragon 808 is no slouch even to this day. That paired with the four gigabytes of ram leave you with zero lag in almost any task I have put this thing through. Even heavy gaming with some modern Android games still look and play flawlessly with little to no problems in frame rate and graphical prowess. The four gigabytes of ram lets you multi-task with ease to your hearts content, but it does also help with the second screen I mentioned earlier in the review. The second screen is a small two inch long display on top of your main display which gives you access to things like your notifications, and some quick toggles for things like Wi-Fi and the flashlight even when your device's main screen is off! It is very hard to convey how useful this second screen is but trust me, once you get used to it you'll find it difficult to go without it. LG says that if you leave the secondary display on all day, you'll lose just a few percentage of your battery and I personally think it is well worth it due to the additional functionality that it provides.The main display of the phone is 5.7"" with a QHD resolution and LG's Quantum Display technology. While the term does sound like a marketing gimmick, the display is indeed very nice to use. Outdoor visibility is excellent on both of the displays, and colors look life like but vibrant at the same time. The display is not AMOLED which is what a lot of people prefer, but do not let that sway your purchasing decision if you're in the market for a phone because this display is equally good from what I've seen so far. Viewing angles, contrast, brightness, and even the black levels are all excellent and you will not have any problems using this device for things like multi-media or games.The cameras on the front of the device (and yes I did say cameras) are both five mega-pixels, one has a very wide viewing angle which you can switch between for things like selfies. This works great and does in fact give a very wide shot. The back camera is to me one of the bigger selling points of this phone for one simple reason which is the manual controls. Sure you can take some fast shots and you'll get impressive results, but you can also turn on manual mode which lets you tweak every setting of the camera to adjust for white balance, the ISO, shutter speed, and even the manual focus levels. These controls are very impressive and really do make a huge difference in the shots you'll be able to take particularly for late night shots. I was even able to take a few shots of the stars at night when it was pitch dark outside without much experience tweaking all of the controls. The manual controls are not just limited to photos either, you can also use them for filming video as well! You'll even have full access to the microphone levels and a wind-noise filter.There are plenty of other features of this phone such as the DAC which makes for an incredible music listening experience, the removable battery, the SD card slot, and a lot of other note worthy features but for the sake of time I am going to not be adding all of that to this review. If you want to know anything else about this device or using it in 2016 then feel free to ask and I'd be happy to help to the best of my abilities. Even with the LG V20 coming out, if you need a new device then this is very hard to beat especially with the price these are currently selling for. The performance, and features still hold up today and I would highly suggest giving it a shot if you're on the fence about this device.",16,5
LG,"Keep in mind, this is the international version. But after making everything English and American during set up, you wouldn't know it. This phone is AMAZING. Stop looking, this is the phablet you want. I have had it for over a month now, and coming from iPhone, I wasn't sure how it would go. Really user friendly, amazing photos, open OS for better customization. I just can't believe how much I love it. The camera alone is worth it, and I spent a month researching camera phones before selecting this one.",10,5
LG,"LG V10 H962. I've only had this phone for a week. Here are the pros and cons so far.Pro.1. Replaceable battery.2. Upgradeable storage.3, Unlocked phone, dual sim slots.Con.1. No LTE Service in the US. This phone does not support the necessary channels for LTE service in the US. Not with ATT, T-mobile, Sprint, Verizon or any other US carrier that I am aware of. It does support voice ,GSM and 3G data services with ATT.Overall, I wish I could get LTE connectivity with my phone but with my usage patterns I wouldn't benefit from the additional bandwidth anyway. For my use the flexibility of having an unlocked phone with upgradeable storage and replaceable battery far outweigh the lack of LTE service.I would purchase again.",17,4
LG,"My favorite phone ever. Great display, great look (not for everyone-- it's rugged-- but I love it personally), great speed (sure, it doesn't have the same benchmark scores as some of the newer phones today, but I have not experienced any difficulties and use it to play the newest games as well... You can look up reviews on YouTube, just about everyone will mention how there is no real-life difference in how this phone performs when stacked up against phones that are technically more powerful.Great camera. To be honest I don't use most of the functionality most of the time... but I have had instances where the Auto mode (which is great) isn't quite capturing the lighting or hue how I would like, and in these instances I switch over to Manual mode and am able to get the perfect shot. Moral of the story: Even if you are not a big photo enthusiast, which I am not either, and even if you don't see yourself using the Manual mode, it's still worth it to have this feature for those valuable occasions when you do need it.Also, the second screen is very useful to me. Seriously. At first, I struggled to use it, and I felt that I was just trying to use it because it was there and I felt I wasn't using the phone to its full potential if I wasn't using that second screen. But after about a month, I found the areas for which I really do like to use it, and it became very valuable. Personally, I would say the top features of the second screen that I use are: 1) Music player. I am always playing music from Google Music Player. When working out. When just sitting around at home. When writing this review. When using other apps, etc. It's really really nice to have to turn the main screen on just to change a song. Equally, when I am actually using the phone, i.e. using the browser or in WhatsApp or any other app, it's great to be able to switch songs but just giving one press to the mini-screen up top, without having to close any app I am using at that moment. 2) Most recently used apps. I'm not going to go into detail, but having your five most recent used apps displayed, in the order in which they were last used, becomes a super efficient way of going back and forth between apps (coping a link from an SMS message someone sent, one touch on mini screen to enter GMail where I was composing a message, pasting the link, then one touch on mini screen to go back to the SMS to confirm that I sent the link, then one touch to go into Chrome which I was just using before someone sent me a link, etc.). It's also valuable when, for example, looking up something on Chrome, then instantly switching back to whatever I was using. For example, I could go into Settings, realize I need to Google something, so one-touch to Chrome, then look up the needed info and then one touch back to the Settings, then one touch back to Chrome if needed... I even saw a technician at the AT&T store configuring a V10 in this way. 3) Favorite contacts. It's just awesome to one-touch to call favorite contacts. 4) Flashlight from off-screen. Well, this is probably more valuable to me than others, as I work in a developing country where the power goes out a lot, so it's awesome to be able to one-touch to the flashlight from when the main screen is off.The other functionalities of the second screen... like displaying favorite apps... I didn't find so useful. Displaying favorite apps seems like a practical idea, but in reality you will find that you very rarely use your favorite apps at the same time, and you will find yourself wanting to open an app that is not displayed as your favorite. For example, I might be in Chrome, and I realize I need to go back to my To-Do List app and write something else... except it's not a Favorite app for me, so either way I have to close Chrome and go into my To-Do List app. You will find that it just becomes more logical to display your most recent used apps up there (because essentially by definition those are the apps that you are using ""in the moment"", and thus the ones you are most likely to need right there and then). Of course, you can have the phone display both the Favorite apps and the Recent apps on the top mini screen... but then by default it will show your Favorite apps and you will always have to swipe to go see your Recent apps, and so I just found it made the most sense to display the Recent apps up there but not display any Favorite apps at all. But hey! That's why you have options. This phone let's you do what you want!Oh by the way, after having the phone for three months, I tried using it without the second screen (I turned it off), and really found myself missing it a lot. I kept wanting to use it, then realizing I can't because it's off. Which is testament to the fact that it's truly useful to me (okay, technically I have only established that I have made a habit out of using it, which doesn't necessarily mean it is useful, as we all have bad habits, but whatever, I think it's a great feature!).",11,5
LG,"I LOVE THS PHONE...I got it because i had a Samsung galaxy S6 with 32G and no removable battery....and I hate that...so I swich to LG....and got the awesome LG V10....I'm very impressed. And that's coming from a guy that is a Samsung lover....I had a an S3, S4, S5, S6....and I waited for the S7...and it finally came out and we'll it let me very desapointed..not much different that my s6....so that's why I have a V10..love the 5.7 inch screen...great resolution....and something that I love in the Samsung and don't have it any more....it's the removable battery and the option of adding more memory....I ran out of memory on my s6...and we'll had to let go of Samsung for good...now LG will be my number one phone for me...the LG v10 is a big phone not for everyone....for someone with big had like me will enjoy this phone a lot...",35,5
LG,"Great little affordable basic phone. Small and feels good in your hand. Plus you can do a lot with it: talk, text, email, camera and web etc. I liked it so much, I went back and bought a 2d one as a future backup. As a guy, I don't like big bulky phones in my pocket, Don't want to sit on an expensive smart phone in my back pocket or damage it. This slim small one fits perfect in my Levis jeans front right coin change/watch pocket. Excellent audio, pics and video as well. Long life battery too. Does what you want for around $50 new, plus I use Verizon at $40 monthly rate. I get what I basically want, the ability to make and receive clear audio calls in and out and those quick text messages. So overall, very happy with it. I have my iPad and desktop computer at home, if I want more, but generally don't need that much. BUY IT !!! No regrets for sure ...",19,5
LG,I order this phone because my last one fell in a puddle. It was my first touch phone and my first phone purchase online. I am not in the least bit disappointed. The phone shipped 5 DAYS EARLY!!! I was so happy when it got here. When i opened the box the phone was in perfect condition and it even came with a car charger which i was not expecting. The phone works beautifully and actually exceeded my expectations. I highly HIGHLY recomend this phone and the seller.,10,5
LG,Phone is fairly easy to use. Call quality is good as well as the speakers. It's small and compact enough to carry in your pocket. I wanted a phone to make phone calls and that's what it does.,11,4
LG,"I got this phone a few weeks ago because my smartphone had too many quirks and I have several months before I can upgrade. It works great for phone calls. Answering and disconnecting calls is so easy to do, no sliding like with the android. But as far as texting it is not the best. I like larger buttons and that is why I wanted a slide out keyboard. But the buttons are too small to easily text. I also noticed that the screen is not as sensitive to touch as it should be. Trying to get something on the screen to move or work can be frustrating because it takes some effort to manipulate, move, whatever. The battery is not as bad as some reviewers have stated. It lasts a couple of days with normal use. It is NOT a smartphone so don't expect it to be. But, all-in-all, I give it a B overall.",96,3
LG,"This is a true quad band phone, it serves me well in hard to reach service areas. The touch screen is fully functional, but the slide out keyboard makes texting or note taking a breeze. Pretty good camera with a flash, the image editing software is very handy. This is a smart phone without having to have a smart phone plan and works well with ATT basic data package. Holds a pretty good charge, even though I average about 200-400 texts on a busy day. Great bluetoothe technology and syncs flawlessly with blue tooth in newer vehicles. The extra memory card you can install slips into the side of the phone, no having to take apart the phone to switch it. There is an mp3 player that allows you to play songs on your phone at a very decent volume, or through your car's stereo if its bluetoothe ready. I have recommended this phone to friends. I recommended it to my mom who is not to keen on newest phone features but with this she is able to text, take pictures and make calls easily. If you run too many programs at once for example, a chat aim window, a video game *monopoly which is awesome* and a text window, jumping back in forth there is a slight lag. This is very slight, closing the slider or hitting the end call button snaps the phone back and its all good from there. Also, one problem I noticed some newer phones have is being able to jump from 3g to 4g cell service areas automatically without having to restart the phone. I went through three phones with that same issue until I got this phone, no need to restart it jumps service areas without any problem.",60,5
LG,"We got this phone as a replacement for my daughter. It met her wants (touch screen and a keyboard) so we thought we would give it a try. She loves this phone. I was a little weary about the touch screen because of some of the other reviews, but its perfect for her. Not ultra sensitive (a slight accidental touch doesn't send if off to a new screen), but sensitive enough to be easy to use. The key pad works well and she loves the camera.",11,4
LG,"If you want a basic phone, don't need of all the apps like the newer smart phones this is a good phone.",11,4
LG,"I have at&T and I had this model with them, but unfortunetley I dropped it pretty hard and broke it, but I love this phone, the features are great and I use the media player in the gym to listen to my music. I love that you can add memory to it. So on the tiny disc, I have my presentations, music and famiy pictures. It is great and easy to use. I lvoe that it is touch screen and it has a keyboard.BAD if the touch screen stops working you will not be able to text message, their is no way to write text messages AND send them without the touch screen. I have had several of these models and twice this has happen, but I do drop my phone quite a lot. I have always had trouble with phones, but I do really enjoy this model.Love it fits in your pocket, not big.. fits very good in your hands..aand the features are great",26,5
LG,"so excited the day I received my phone. right off not able to text had to take to ATT store, had to change a # that was still in phone. worked great for ONE week bought an awesome cover for it then totally DIED ON ME. back to ATT store & not able to help or explain why. bought new battery to try to save my purchase but NO GO. Now using my dad's old phone that has 3 letters on each key! SO BUMMED!! now I have to save $ all over again",26,1
LG,I originaly got this phnoe for my teenage daughter couple of years ago through the service provider. I'm very please with this product and that's why I ordered a replacement phone of the same model.,23,4
LG,"I had a pantech duo c810 and I started having issues with it, like when I would call someone I could hear them but they couldn't hear me...I was told it had something to do with the microphone when I called pantech and that it would cost like $60 or so to fix, so I just decided to buy a new phone. I came across this phone on amazon. This phone is not unlocked but it works with AT&T and I have heard you can unlock it by looking for the code online supposedly. I like this phone because when you lock the screen the date and the time appear in large text/font when you hit a button to light up the screen when locked. The thing I don't like about it compared to my pantech is that you can't set it to where you enter your pin number every time you lock your phone. I have my pin set for when I turn this phone on and this is all I have been able to figure out with regards to using a pin # on this phone. So that's a downside that you can't lock this phone with a pin # all the time, just with a touch of a button. Also, I have found that if you text a lot the inbox gets full rather quickly so you have to delete your conversations daily like every other week or so depending on how much you text. I don't mind doing that but some of you might. The battery seems to be holding ok...but I have found that if you use a lot of the applications on this phone like going online, etc. it takes up a lot of the charge rather quickly, if that's the case and how you'll be using it I recommend you take your charger with you. I think I'm going to by an sd card for it in hopes it diverts that away from my battery's charge...I dunno if that will work or not but I think I'm going to give it a try anyway. Maybe it will help with the inbox texting issue...I dunno. Other then that I love this phone. The sound quality is nice and loud. For example, my grandmother who is hard of hearing could hear me on this phone! : D It has all that I need on it. it takes a while to get used to the touch screen aspect of it but you get used to it rather quickly...at least I did. I recommend you buy a screen protector for it as well as a hard snap on case when you purchase this phone all at the same time as you will come to find you need it. I recommend the hard snap on case because if you are a person like me who drops their phone a lot then it will protect it and this phone is so light the case adds a little bit more weight to it (not much) but just enough to where you feel more comfortable holding the phone and more comfortable to the point that you feel like you won't drop it as much. Also, you touch the screen to dial and such so that is why I recommend you getting a screen protector for it. This phone also comes with the 2 holes in it for a lanyard just so you guys know : ) Otherwise I would recommend this phone.",23,4
LG,"I love this phone. My old phone that i had was a Pantech Link two. It was acting up like crazy, and wouldn't let me text. I would NOT recommend that phone, and the picture quality was absolutely terrible! My mom decided she wants to switch from at&t to Verizon in 3 months and so i didn't want to buy an extremely expensive phone and then just have to give it up and get a different phone for Verizon. No, that would have been wasted money. So I found this phone and went to the refurbished section. I found one that was $33.00 plus $4.00 in shipping. and considering originally if i wanted this phone to be new, i would have had to pay $70.00 that is a great deal to buy a $33.00 phone. Especially since I am only 14 and don't have much money. My mom got an email saying the phone had been shipped, and the estimate arrival date was two weeks, :( two days later a box delivered from amazon arrived, MY PHONE HAD COME! to start you can set a signature and the pic quality is amazing. My fav color is blue and that is the color of the phone. I have dropped it 3 times and it hasn't gotten a single scratch!!! AMAZING. The keyboard slides easily and is very easy to text on. This phone has gotten some bad reviews about how terrible the touch screen is, but if you go to the volume changing buttons on the side and click at the top on the button that says touchtone, and then set the volume to silent, then the touchscreen is amazing. and it works amazingly. I lovvvvvvvvve this phone and will defiantly be recommending this phone to my friends. thank you amazon this was a great buy and is a great relief from my old phone.",20,5
LG,"If you are looking for a phone and by phone I mean ""Hello how are you doing?"" then this is the phone for you, but if you are looking for a multimedia/slash apps driven device then search for another phone. This phone is great for text and has great call quality, I have also dropped it a couple of times and it is very durable even though it doesn't feel like it should be.",16,4
LG,i ordered this as a replacement phone. I have the same kind and wanted one that didn't have issues. But what i got was one with more problems. Not happy and was lead to think it worked.,10,1
LG,"Best of the best. There is no question in my mind that Microsoft leads now in innovation and design. I got my first Lumia 520 as a temporary replacement for a malfunctioning iPhone and it was love at the first sight. Now I got this 640 Xl, its mine not like an iPhone or others and it is wonderfully designed, fast operating system and great battery life. Ordered and came in less than 1 week. Installed my microsim from ATT and it was running smoothly. The only issue was it came from China or HK and everything the screen instructions were in chinese...so I got in YouTube and found a clip explaining how to change the language to english and with a little bit of imagination it took me a couple minutes to do it. The double sim card is going to be handy since we travel overseas and I am sick of ATT overpriced rates. By the way both cards appear to be ""active"" so I will be able to choose and pick on the go which phone number to use. Another little issue is that the charger that came with the phone is a weird one ( I think I have seen this type in the UK) so I use another USB cable but it must be a thick one like my Surface 3 otherwise there is a message that the charging process will be slow. By the way, no need of expensive cases unless you are prone to dropping things. The 640 XL fits perfectly in my jeans front pockets.So...it is a great phone and trust me..I am a recovering appleholic that still hangs to his iPad mini but now is sold to the idea that for now the future in technology and design is in Microsoft.Five stars because this phone is more that what I was expecting and now ai am ready for W10",50,5
LG,Replaced the Nokia Lumia 1520 with the Lumia 650 XL LTE. Technically wise it is a lesser phone but functionally it is superior with no issues so far. I have T-Mobile and wanted to use this for LTE in the US. At first it appears the phone only does 4G as that is the highest speed you can select but after running speed tests against a iPhone 5 at LTE speeds the results were about the same. We concluded that the origin of these are from China which do not dictate 4G from LTE as far as T-Mobile is concerned. This is more evident in the box that shows the phone displaying 4G at the top and noting in the back that it is indeed the LTE model. So skeptical at first but now a believer.,12,5
